"","x"
"3146","ENSG00000174007.7"
"3147","ENSG00000180370.10"
"3148","ENSG00000119231.10"
"3149","ENSG00000230732.4"
"3150","ENSG00000114503.10"
"3151","ENSG00000270170.1"
"3152","ENSG00000075711.20"
"3153","ENSG00000229912.1"
"3154","ENSG00000145016.15"
"3155","ENSG00000186001.12"
"3156","ENSG00000182899.14"
"3157","ENSG00000185621.11"
"3158","ENSG00000232832.1"
"3159","ENSG00000250312.6"
"3160","ENSG00000186777.11"
"3161","ENSG00000182903.15"
"3162","ENSG00000174227.15"
"3163","ENSG00000169020.9"
"3164","ENSG00000185619.18"
"3165","ENSG00000272588.1"
"3166","ENSG00000249592.5"
"3167","ENSG00000233799.1"
"3168","ENSG00000127419.16"
"3169","ENSG00000127418.14"
"3170","ENSG00000159692.15"
"3171","ENSG00000090316.15"
"3172","ENSG00000163945.16"
"3173","ENSG00000244459.2"
"3174","ENSG00000163950.12"
"3175","ENSG00000013810.18"
"3176","ENSG00000168924.14"
"3177","ENSG00000214367.7"
"3178","ENSG00000123933.16"
"3179","ENSG00000239247.3"
"3180","ENSG00000063978.15"
"3181","ENSG00000248399.1"
"3182","ENSG00000125386.15"
"3183","ENSG00000168884.14"
"3184","ENSG00000087266.15"
"3185","ENSG00000087269.15"
"3186","ENSG00000125388.19"
"3187","ENSG00000197386.10"
"3188","ENSG00000132406.11"
"3189","ENSG00000145220.13"
"3190","ENSG00000168826.15"
"3191","ENSG00000248516.1"
"3192","ENSG00000168818.9"
"3193","ENSG00000152953.12"
"3194","ENSG00000082929.8"
"3195","ENSG00000179010.14"
"3196","ENSG00000170846.16"
"3197","ENSG00000279859.2"
"3198","ENSG00000163993.6"
"3199","ENSG00000178988.10"
"3200","ENSG00000186222.4"
"3201","ENSG00000170871.11"
"3202","ENSG00000132405.18"
"3203","ENSG00000187904.3"
"3204","ENSG00000173011.11"
"3205","ENSG00000109519.12"
"3206","ENSG00000272620.1"
"3207","ENSG00000196526.10"
"3208","ENSG00000125089.16"
"3209","ENSG00000251615.3"
"3210","ENSG00000261490.1"
"3211","ENSG00000071127.16"
"3212","ENSG00000109684.14"
"3213","ENSG00000283083.1"
"3214","ENSG00000251152.1"
"3215","ENSG00000249631.5"
"3216","ENSG00000250634.5"
"3217","ENSG00000250497.1"
"3218","ENSG00000248360.7"
"3219","ENSG00000247624.6"
"3220","ENSG00000137449.15"
"3221","ENSG00000163145.12"
"3222","ENSG00000251379.1"
"3223","ENSG00000118564.14"
"3224","ENSG00000004468.12"
"3225","ENSG00000137441.7"
"3226","ENSG00000169762.16"
"3227","ENSG00000263327.6"
"3228","ENSG00000169744.12"
"3229","ENSG00000002549.12"
"3230","ENSG00000118579.12"
"3231","ENSG00000178177.15"
"3232","ENSG00000163138.18"
"3233","ENSG00000280650.1"
"3234","ENSG00000152990.13"
"3235","ENSG00000109606.12"
"3236","ENSG00000243005.3"
"3237","ENSG00000261121.1"
"3238","ENSG00000109618.11"
"3239","ENSG00000281501.1"
"3240","ENSG00000281028.1"
"3241","ENSG00000091490.10"
"3242","ENSG00000250541.1"
"3243","ENSG00000250317.8"
"3244","ENSG00000283314.1"
"3245","ENSG00000168214.20"
"3246","ENSG00000109680.10"
"3247","ENSG00000109689.15"
"3248","ENSG00000240005.5"
"3249","ENSG00000249699.1"
"3250","ENSG00000251410.1"
"3251","ENSG00000250038.5"
"3252","ENSG00000251129.1"
"3253","ENSG00000047365.11"
"3254","ENSG00000197057.9"
"3255","ENSG00000251438.1"
"3256","ENSG00000248215.5"
"3257","ENSG00000248936.1"
"3258","ENSG00000169299.13"
"3259","ENSG00000250254.1"
"3260","ENSG00000231160.9"
"3261","ENSG00000174125.7"
"3262","ENSG00000109790.16"
"3263","ENSG00000157796.17"
"3264","ENSG00000163682.15"
"3265","ENSG00000109814.11"
"3266","ENSG00000163683.11"
"3267","ENSG00000078140.13"
"3268","ENSG00000243260.3"
"3269","ENSG00000078177.13"
"3270","ENSG00000260296.1"
"3271","ENSG00000168421.12"
"3272","ENSG00000249241.1"
"3273","ENSG00000174343.5"
"3274","ENSG00000163694.14"
"3275","ENSG00000163697.16"
"3276","ENSG00000207481.1"
"3277","ENSG00000064042.17"
"3278","ENSG00000249122.1"
"3279","ENSG00000109133.12"
"3280","ENSG00000182308.6"
"3281","ENSG00000124406.16"
"3282","ENSG00000177752.14"
"3283","ENSG00000163285.7"
"3284","ENSG00000260918.1"
"3285","ENSG00000169019.10"
"3286","ENSG00000145246.13"
"3287","ENSG00000145244.11"
"3288","ENSG00000259959.1"
"3289","ENSG00000198515.13"
"3290","ENSG00000135605.12"
"3291","ENSG00000109171.14"
"3292","ENSG00000075539.14"
"3293","ENSG00000109180.14"
"3294","ENSG00000145247.11"
"3295","ENSG00000280043.1"
"3296","ENSG00000109184.14"
"3297","ENSG00000188993.3"
"3298","ENSG00000109189.12"
"3299","ENSG00000226950.6"
"3300","ENSG00000212588.1"
"3301","ENSG00000199901.1"
"3302","ENSG00000184178.15"
"3303","ENSG00000145216.15"
"3304","ENSG00000282278.1"
"3305","ENSG00000250930.5"
"3306","ENSG00000248494.1"
"3307","ENSG00000249341.1"
"3308","ENSG00000249706.1"
"3309","ENSG00000134853.11"
"3310","ENSG00000157404.15"
"3311","ENSG00000251256.1"
"3312","ENSG00000248317.1"
"3313","ENSG00000128052.8"
"3314","ENSG00000249700.8"
"3315","ENSG00000134851.12"
"3316","ENSG00000239040.1"
"3317","ENSG00000174799.10"
"3318","ENSG00000109265.13"
"3319","ENSG00000128059.8"
"3320","ENSG00000128050.8"
"3321","ENSG00000174780.15"
"3322","ENSG00000171476.21"
"3323","ENSG00000084093.16"
"3324","ENSG00000084092.6"
"3325","ENSG00000047315.15"
"3326","ENSG00000250192.1"
"3327","ENSG00000248505.1"
"3328","ENSG00000251339.5"
"3329","ENSG00000150471.16"
"3330","ENSG00000205682.2"
"3331","ENSG00000250125.1"
"3332","ENSG00000250075.5"
"3333","ENSG00000035720.7"
"3334","ENSG00000248049.6"
"3335","ENSG00000202374.1"
"3336","ENSG00000153802.11"
"3337","ENSG00000198092.5"
"3338","ENSG00000083896.12"
"3339","ENSG00000196620.9"
"3340","ENSG00000109181.11"
"3341","ENSG00000135220.10"
"3342","ENSG00000171234.13"
"3343","ENSG00000213759.9"
"3344","ENSG00000135226.17"
"3345","ENSG00000156096.13"
"3346","ENSG00000173597.8"
"3347","ENSG00000135222.6"
"3348","ENSG00000171199.10"
"3349","ENSG00000171195.10"
"3350","ENSG00000187689.9"
"3351","ENSG00000132464.11"
"3352","ENSG00000132465.10"
"3353","ENSG00000132467.3"
"3354","ENSG00000018189.12"
"3355","ENSG00000173542.8"
"3356","ENSG00000156136.9"
"3357","ENSG00000080493.15"
"3358","ENSG00000145321.12"
"3359","ENSG00000132466.18"
"3360","ENSG00000163631.16"
"3361","ENSG00000079557.4"
"3362","ENSG00000169429.10"
"3363","ENSG00000124875.9"
"3364","ENSG00000109272.3"
"3365","ENSG00000163739.4"
"3366","ENSG00000163737.3"
"3367","ENSG00000163736.3"
"3368","ENSG00000163735.6"
"3369","ENSG00000163734.4"
"3370","ENSG00000163738.18"
"3371","ENSG00000182585.9"
"3372","ENSG00000124882.3"
"3373","ENSG00000163743.13"
"3374","ENSG00000174796.12"
"3375","ENSG00000174792.10"
"3376","ENSG00000138757.14"
"3377","ENSG00000138768.14"
"3378","ENSG00000198301.11"
"3379","ENSG00000138755.5"
"3380","ENSG00000156219.16"
"3381","ENSG00000169245.5"
"3382","ENSG00000169248.12"
"3383","ENSG00000138750.14"
"3384","ENSG00000138760.9"
"3385","ENSG00000163749.17"
"3386","ENSG00000138758.11"
"3387","ENSG00000118816.9"
"3388","ENSG00000138764.14"
"3389","ENSG00000138767.12"
"3390","ENSG00000169288.17"
"3391","ENSG00000138759.18"
"3392","ENSG00000138756.17"
"3393","ENSG00000249307.5"
"3394","ENSG00000156269.4"
"3395","ENSG00000250334.5"
"3396","ENSG00000251399.1"
"3397","ENSG00000248408.1"
"3398","ENSG00000251321.1"
"3399","ENSG00000163297.16"
"3400","ENSG00000197826.11"
"3401","ENSG00000138668.18"
"3402","ENSG00000152795.17"
"3403","ENSG00000145293.15"
"3404","ENSG00000138674.16"
"3405","ENSG00000251022.6"
"3406","ENSG00000189308.10"
"3407","ENSG00000145287.10"
"3408","ENSG00000250057.1"
"3409","ENSG00000173085.13"
"3410","ENSG00000173083.14"
"3411","ENSG00000163319.10"
"3412","ENSG00000163322.13"
"3413","ENSG00000250546.5"
"3414","ENSG00000109339.20"
"3415","ENSG00000145283.7"
"3416","ENSG00000172493.20"
"3417","ENSG00000145332.13"
"3418","ENSG00000170509.11"
"3419","ENSG00000198189.10"
"3420","ENSG00000152583.12"
"3421","ENSG00000249001.5"
"3422","ENSG00000152592.13"
"3423","ENSG00000152595.16"
"3424","ENSG00000118762.7"
"3425","ENSG00000163644.14"
"3426","ENSG00000246375.2"
"3427","ENSG00000138646.8"
"3428","ENSG00000145337.4"
"3429","ENSG00000255072.1"
"3430","ENSG00000177432.6"
"3431","ENSG00000248019.2"
"3432","ENSG00000138640.14"
"3433","ENSG00000185477.4"
"3434","ENSG00000145335.15"
"3435","ENSG00000247775.2"
"3436","ENSG00000138722.9"
"3437","ENSG00000184305.14"
"3438","ENSG00000163110.14"
"3439","ENSG00000182168.14"
"3440","ENSG00000248510.2"
"3441","ENSG00000163116.9"
"3442","ENSG00000138698.14"
"3443","ENSG00000168785.7"
"3444","ENSG00000151247.12"
"3445","ENSG00000197894.10"
"3446","ENSG00000246090.6"
"3447","ENSG00000198099.8"
"3448","ENSG00000187758.7"
"3449","ENSG00000196616.13"
"3450","ENSG00000248144.5"
"3451","ENSG00000138813.9"
"3452","ENSG00000138823.13"
"3453","ENSG00000070190.12"
"3454","ENSG00000109270.12"
"3455","ENSG00000164031.16"
"3456","ENSG00000164032.11"
"3457","ENSG00000249710.1"
"3458","ENSG00000251219.1"
"3459","ENSG00000251636.1"
"3460","ENSG00000138814.16"
"3461","ENSG00000153064.11"
"3462","ENSG00000138821.12"
"3463","ENSG00000248161.5"
"3464","ENSG00000109320.11"
"3465","ENSG00000109323.8"
"3466","ENSG00000145354.9"
"3467","ENSG00000164037.16"
"3468","ENSG00000164039.14"
"3469","ENSG00000248740.5"
"3470","ENSG00000249614.1"
"3471","ENSG00000168772.10"
"3472","ENSG00000248242.1"
"3473","ENSG00000248373.5"
"3474","ENSG00000251259.1"
"3475","ENSG00000168769.13"
"3476","ENSG00000138777.19"
"3477","ENSG00000138785.14"
"3478","ENSG00000251175.5"
"3479","ENSG00000249635.1"
"3480","ENSG00000145348.16"
"3481","ENSG00000164022.16"
"3482","ENSG00000250298.3"
"3483","ENSG00000155011.8"
"3484","ENSG00000138801.8"
"3485","ENSG00000155016.17"
"3486","ENSG00000138796.16"
"3487","ENSG00000138795.9"
"3488","ENSG00000234492.4"
"3489","ENSG00000109475.16"
"3490","ENSG00000188517.14"
"3491","ENSG00000246774.1"
"3492","ENSG00000005059.15"
"3493","ENSG00000138794.9"
"3494","ENSG00000123739.10"
"3495","ENSG00000183423.11"
"3496","ENSG00000138798.11"
"3497","ENSG00000138792.9"
"3498","ENSG00000174749.5"
"3499","ENSG00000138660.11"
"3500","ENSG00000145365.10"
"3501","ENSG00000138658.15"
"3502","ENSG00000174720.15"
"3503","ENSG00000145362.17"
"3504","ENSG00000250791.1"
"3505","ENSG00000236922.9"
"3506","ENSG00000164100.8"
"3507","ENSG00000269893.6"
"3508","ENSG00000275994.1"
"3509","ENSG00000145388.14"
"3510","ENSG00000164096.12"
"3511","ENSG00000250950.1"
"3512","ENSG00000138735.15"
"3513","ENSG00000164109.13"
"3514","ENSG00000250938.5"
"3515","ENSG00000138738.10"
"3516","ENSG00000164111.14"
"3517","ENSG00000123737.12"
"3518","ENSG00000145386.9"
"3519","ENSG00000138688.15"
"3520","ENSG00000138685.13"
"3521","ENSG00000170917.13"
"3522","ENSG00000249464.5"
"3523","ENSG00000226655.1"
"3524","ENSG00000164066.12"
"3525","ENSG00000164073.10"
"3526","ENSG00000164074.14"
"3527","ENSG00000138709.17"
"3528","ENSG00000164040.16"
"3529","ENSG00000251432.6"
"3530","ENSG00000248187.1"
"3531","ENSG00000280711.1"
"3532","ENSG00000077684.15"
"3533","ENSG00000151466.11"
"3534","ENSG00000249618.5"
"3535","ENSG00000251326.1"
"3536","ENSG00000250241.5"
"3537","ENSG00000251388.1"
"3538","ENSG00000261166.1"
"3539","ENSG00000248307.5"
"3540","ENSG00000250033.5"
"3541","ENSG00000151012.13"
"3542","ENSG00000250501.2"
"3543","ENSG00000109381.19"
"3544","ENSG00000137463.4"
"3545","ENSG00000164134.12"
"3546","ENSG00000273247.5"
"3547","ENSG00000172007.5"
"3548","ENSG00000085871.8"
"3549","ENSG00000196782.12"
"3550","ENSG00000153132.12"
"3551","ENSG00000179387.9"
"3552","ENSG00000109436.7"
"3553","ENSG00000109445.10"
"3554","ENSG00000164136.16"
"3555","ENSG00000109452.12"
"3556","ENSG00000249806.1"
"3557","ENSG00000170185.9"
"3558","ENSG00000250969.1"
"3559","ENSG00000109458.8"
"3560","ENSG00000153147.5"
"3561","ENSG00000251600.6"
"3562","ENSG00000197465.13"
"3563","ENSG00000250361.7"
"3564","ENSG00000170180.20"
"3565","ENSG00000164162.13"
"3566","ENSG00000164163.10"
"3567","ENSG00000278943.1"
"3568","ENSG00000170365.9"
"3569","ENSG00000151612.15"
"3570","ENSG00000279481.1"
"3571","ENSG00000251687.1"
"3572","ENSG00000164167.10"
"3573","ENSG00000250673.2"
"3574","ENSG00000120519.14"
"3575","ENSG00000260090.1"
"3576","ENSG00000279376.1"
"3577","ENSG00000280219.1"
"3578","ENSG00000251688.1"
"3579","ENSG00000164168.7"
"3580","ENSG00000071205.11"
"3581","ENSG00000151623.14"
"3582","ENSG00000234828.8"
"3583","ENSG00000198589.10"
"3584","ENSG00000145425.9"
"3585","ENSG00000109686.17"
"3586","ENSG00000270265.1"
"3587","ENSG00000251611.1"
"3588","ENSG00000164142.15"
"3589","ENSG00000251603.1"
"3590","ENSG00000278978.1"
"3591","ENSG00000251455.1"
"3592","ENSG00000248991.1"
"3593","ENSG00000251249.1"
"3594","ENSG00000245954.6"
"3595","ENSG00000268471.6"
"3596","ENSG00000170006.11"
"3597","ENSG00000164144.15"
"3598","ENSG00000137460.8"
"3599","ENSG00000109654.14"
"3600","ENSG00000121211.7"
"3601","ENSG00000249309.1"
"3602","ENSG00000171566.11"
"3603","ENSG00000171564.11"
"3604","ENSG00000171560.14"
"3605","ENSG00000171557.16"
"3606","ENSG00000250910.7"
"3607","ENSG00000185149.5"
"3608","ENSG00000251244.1"
"3609","ENSG00000164116.16"
"3610","ENSG00000260244.1"
"3611","ENSG00000061918.12"
"3612","ENSG00000145431.10"
"3613","ENSG00000200521.1"
"3614","ENSG00000248429.5"
"3615","ENSG00000164124.10"
"3616","ENSG00000171509.15"
"3617","ENSG00000249901.1"
"3618","ENSG00000205208.4"
"3619","ENSG00000171497.4"
"3620","ENSG00000052795.12"
"3621","ENSG00000109756.8"
"3622","ENSG00000168843.13"
"3623","ENSG00000198498.9"
"3624","ENSG00000273449.1"
"3625","ENSG00000248771.5"
"3626","ENSG00000248329.5"
"3627","ENSG00000109466.13"
"3628","ENSG00000229894.4"
"3629","ENSG00000038295.7"
"3630","ENSG00000109511.11"
"3631","ENSG00000137628.16"
"3632","ENSG00000181381.13"
"3633","ENSG00000129116.17"
"3634","ENSG00000145439.11"
"3635","ENSG00000154447.14"
"3636","ENSG00000251171.1"
"3637","ENSG00000137601.16"
"3638","ENSG00000109572.13"
"3639","ENSG00000056050.6"
"3640","ENSG00000248319.1"
"3641","ENSG00000198948.11"
"3642","ENSG00000251061.2"
"3643","ENSG00000245213.6"
"3644","ENSG00000109586.11"
"3645","ENSG00000164104.11"
"3646","ENSG00000272870.1"
"3647","ENSG00000164105.3"
"3648","ENSG00000164106.7"
"3649","ENSG00000164118.12"
"3650","ENSG00000164120.13"
"3651","ENSG00000168594.15"
"3652","ENSG00000150625.16"
"3653","ENSG00000150627.15"
"3654","ENSG00000164122.8"
"3655","ENSG00000129128.12"
"3656","ENSG00000150630.3"
"3657","ENSG00000250131.1"
"3658","ENSG00000231171.3"
"3659","ENSG00000129187.14"
"3660","ENSG00000168564.5"
"3661","ENSG00000182552.14"
"3662","ENSG00000173320.11"
"3663","ENSG00000248206.1"
"3664","ENSG00000180712.3"
"3665","ENSG00000249096.6"
"3666","ENSG00000270426.1"
"3667","ENSG00000271538.5"
"3668","ENSG00000254233.1"
"3669","ENSG00000164305.18"
"3670","ENSG00000164306.10"
"3671","ENSG00000151725.11"
"3672","ENSG00000151726.13"
"3673","ENSG00000249173.5"
"3674","ENSG00000250754.5"
"3675","ENSG00000164323.12"
"3676","ENSG00000109771.15"
"3677","ENSG00000109775.10"
"3678","ENSG00000154556.17"
"3679","ENSG00000233110.1"
"3680","ENSG00000235902.1"
"3681","ENSG00000145476.15"
"3682","ENSG00000088926.13"
"3683","ENSG00000251165.5"
"3684","ENSG00000250658.1"
"3685","ENSG00000250590.5"
"3686","ENSG00000249642.1"
"3687","ENSG00000249378.5"
"3688","ENSG00000250626.2"
"3689","ENSG00000250024.1"
"3690","ENSG00000245685.6"
"3691","ENSG00000109536.11"
"3692","ENSG00000205097.6"
"3693","ENSG00000164366.3"
"3694","ENSG00000260774.1"
"3695","ENSG00000073578.16"
"3696","ENSG00000249915.7"
"3697","ENSG00000180104.15"
"3698","ENSG00000250385.1"
"3699","ENSG00000028310.17"
"3700","ENSG00000049656.13"
"3701","ENSG00000251532.1"
"3702","ENSG00000171421.12"
"3703","ENSG00000249830.1"
"3704","ENSG00000260763.1"
"3705","ENSG00000215231.7"
"3706","ENSG00000278913.1"
"3707","ENSG00000133398.3"
"3708","ENSG00000145545.11"
"3709","ENSG00000112941.13"
"3710","ENSG00000251365.1"
"3711","ENSG00000249734.1"
"3712","ENSG00000250668.1"
"3713","ENSG00000249865.1"
"3714","ENSG00000247516.6"
"3715","ENSG00000260981.1"
"3716","ENSG00000250619.1"
"3717","ENSG00000251370.1"
"3718","ENSG00000249781.6"
"3719","ENSG00000250814.1"
"3720","ENSG00000150753.11"
"3721","ENSG00000164237.8"
"3722","ENSG00000259802.1"
"3723","ENSG00000145495.15"
"3724","ENSG00000250600.1"
"3725","ENSG00000164236.11"
"3726","ENSG00000279979.1"
"3727","ENSG00000278865.1"
"3728","ENSG00000112977.15"
"3729","ENSG00000272324.5"
"3730","ENSG00000039139.9"
"3731","ENSG00000145569.5"
"3732","ENSG00000154124.4"
"3733","ENSG00000248150.1"
"3734","ENSG00000173545.4"
"3735","ENSG00000246214.1"
"3736","ENSG00000176788.8"
"3737","ENSG00000248223.1"
"3738","ENSG00000250822.1"
"3739","ENSG00000283740.1"
"3740","ENSG00000283776.1"
"3741","ENSG00000249937.5"
"3742","ENSG00000251629.6"
"3743","ENSG00000279107.1"
"3744","ENSG00000154162.14"
"3745","ENSG00000040731.10"
"3746","ENSG00000251294.1"
"3747","ENSG00000251273.2"
"3748","ENSG00000254138.1"
"3749","ENSG00000113361.12"
"3750","ENSG00000113360.16"
"3751","ENSG00000133401.15"
"3752","ENSG00000248624.1"
"3753","ENSG00000249114.1"
"3754","ENSG00000250764.1"
"3755","ENSG00000113384.13"
"3756","ENSG00000150712.10"
"3757","ENSG00000113387.11"
"3758","ENSG00000250697.1"
"3759","ENSG00000113407.13"
"3760","ENSG00000164175.14"
"3761","ENSG00000082196.20"
"3762","ENSG00000039560.13"
"3763","ENSG00000113460.12"
"3764","ENSG00000168724.14"
"3765","ENSG00000113492.13"
"3766","ENSG00000113494.16"
"3767","ENSG00000152582.13"
"3768","ENSG00000168685.14"
"3769","ENSG00000164187.6"
"3770","ENSG00000152620.12"
"3771","ENSG00000164188.8"
"3772","ENSG00000079215.13"
"3773","ENSG00000250155.1"
"3774","ENSG00000197603.13"
"3775","ENSG00000082068.8"
"3776","ENSG00000248730.1"
"3777","ENSG00000251257.2"
"3778","ENSG00000113594.9"
"3779","ENSG00000082074.15"
"3780","ENSG00000113600.10"
"3781","ENSG00000153071.14"
"3782","ENSG00000113638.13"
"3783","ENSG00000132356.11"
"3784","ENSG00000145592.13"
"3785","ENSG00000132357.13"
"3786","ENSG00000112936.18"
"3787","ENSG00000039537.13"
"3788","ENSG00000151876.12"
"3789","ENSG00000112964.13"
"3790","ENSG00000250722.5"
"3791","ENSG00000272234.1"
"3792","ENSG00000177738.3"
"3793","ENSG00000177721.4"
"3794","ENSG00000215068.7"
"3795","ENSG00000172262.11"
"3796","ENSG00000261604.1"
"3797","ENSG00000151882.11"
"3798","ENSG00000172244.8"
"3799","ENSG00000248240.1"
"3800","ENSG00000172239.13"
"3801","ENSG00000279557.1"
"3802","ENSG00000112992.16"
"3803","ENSG00000249276.1"
"3804","ENSG00000112996.10"
"3805","ENSG00000170571.11"
"3806","ENSG00000151883.17"
"3807","ENSG00000250360.1"
"3808","ENSG00000259663.2"
"3809","ENSG00000248898.1"
"3810","ENSG00000152684.10"
"3811","ENSG00000249899.5"
"3812","ENSG00000164171.10"
"3813","ENSG00000164172.18"
"3814","ENSG00000185305.10"
"3815","ENSG00000241230.3"
"3816","ENSG00000169271.2"
"3817","ENSG00000280159.1"
"3818","ENSG00000240535.8"
"3819","ENSG00000145649.7"
"3820","ENSG00000067248.9"
"3821","ENSG00000039123.15"
"3822","ENSG00000067113.16"
"3823","ENSG00000279883.1"
"3824","ENSG00000177058.11"
"3825","ENSG00000152670.18"
"3826","ENSG00000164509.13"
"3827","ENSG00000134352.19"
"3828","ENSG00000227908.3"
"3829","ENSG00000164512.17"
"3830","ENSG00000210678.1"
"3831","ENSG00000237705.1"
"3832","ENSG00000235635.1"
"3833","ENSG00000062194.15"
"3834","ENSG00000250961.1"
"3835","ENSG00000169067.3"
"3836","ENSG00000249436.1"
"3837","ENSG00000145632.14"
"3838","ENSG00000175857.8"
"3839","ENSG00000152932.7"
"3840","ENSG00000248475.5"
"3841","ENSG00000113448.18"
"3842","ENSG00000247345.2"
"3843","ENSG00000152931.7"
"3844","ENSG00000035499.12"
"3845","ENSG00000164181.13"
"3846","ENSG00000164182.10"
"3847","ENSG00000279985.1"
"3848","ENSG00000188725.7"
"3849","ENSG00000130449.5"
"3850","ENSG00000178722.12"
"3851","ENSG00000248529.5"
"3852","ENSG00000068796.16"
"3853","ENSG00000086200.16"
"3854","ENSG00000186105.7"
"3855","ENSG00000242547.3"
"3856","ENSG00000153006.15"
"3857","ENSG00000049192.14"
"3858","ENSG00000123219.12"
"3859","ENSG00000113593.11"
"3860","ENSG00000113595.14"
"3861","ENSG00000197860.9"
"3862","ENSG00000269961.1"
"3863","ENSG00000112851.14"
"3864","ENSG00000153914.15"
"3865","ENSG00000250313.2"
"3866","ENSG00000069020.18"
"3867","ENSG00000229666.1"
"3868","ENSG00000249364.5"
"3869","ENSG00000253787.1"
"3870","ENSG00000248884.1"
"3871","ENSG00000249352.4"
"3872","ENSG00000145740.18"
"3873","ENSG00000134057.14"
"3874","ENSG00000153044.9"
"3875","ENSG00000134056.11"
"3876","ENSG00000134058.11"
"3877","ENSG00000183323.12"
"3878","ENSG00000085231.13"
"3879","ENSG00000273841.4"
"3880","ENSG00000152942.18"
"3881","ENSG00000205572.9"
"3882","ENSG00000205571.13"
"3883","ENSG00000172058.15"
"3884","ENSG00000172062.16"
"3885","ENSG00000249437.7"
"3886","ENSG00000131711.14"
"3887","ENSG00000113048.16"
"3888","ENSG00000261269.1"
"3889","ENSG00000178175.11"
"3890","ENSG00000251613.3"
"3891","ENSG00000083312.17"
"3892","ENSG00000249743.5"
"3893","ENSG00000251543.1"
"3894","ENSG00000251324.1"
"3895","ENSG00000145741.15"
"3896","ENSG00000164347.17"
"3897","ENSG00000164346.9"
"3898","ENSG00000198780.11"
"3899","ENSG00000145700.9"
"3900","ENSG00000247372.2"
"3901","ENSG00000113161.15"
"3902","ENSG00000271815.1"
"3903","ENSG00000122008.15"
"3904","ENSG00000272040.1"
"3905","ENSG00000189045.13"
"3906","ENSG00000250348.1"
"3907","ENSG00000145703.15"
"3908","ENSG00000225407.3"
